src/architecture/langgraph/queen/components/PrincessDispatcherFacade.ts(181,20): error TS1109: Expression expected.
src/context/states/InitializationStateHandler.ts(7,59): error TS1109: Expression expected.
src/context/states/InitializationStateHandler.ts(7,67): error TS1005: ':' expected.
src/context/states/MonitoringStateHandler.ts(7,35): error TS1109: Expression expected.
src/context/states/MonitoringStateHandler.ts(7,59): error TS1109: Expression expected.
src/context/states/MonitoringStateHandler.ts(7,67): error TS1005: ':' expected.
src/context/states/ReportingStateHandler.ts(7,35): error TS1109: Expression expected.
src/context/states/ReportingStateHandler.ts(7,59): error TS1109: Expression expected.
src/context/states/ReportingStateHandler.ts(7,67): error TS1005: ':' expected.
src/context/states/SyncStateHandler.ts(7,35): error TS1109: Expression expected.
src/context/states/SyncStateHandler.ts(7,59): error TS1109: Expression expected.
src/context/states/SyncStateHandler.ts(7,67): error TS1005: ':' expected.
src/context/states/ValidationStateHandler.ts(7,35): error TS1109: Expression expected.
src/context/states/ValidationStateHandler.ts(7,59): error TS1109: Expression expected.
src/context/states/ValidationStateHandler.ts(7,67): error TS1005: ':' expected.
src/debug/queen/base/primitives.ts(7,35): error TS1109: Expression expected.
src/debug/queen/base/primitives.ts(7,59): error TS1109: Expression expected.
src/debug/queen/base/primitives.ts(7,67): error TS1005: ':' expected.
src/debug/queen/types/domains/debug-types.ts(22,19): error TS1005: ',' expected.
src/debug/types/base/primitives.ts(7,35): error TS1109: Expression expected.
src/debug/types/base/primitives.ts(7,59): error TS1109: Expression expected.
src/debug/types/base/primitives.ts(7,67): error TS1005: ':' expected.
src/debug/types/domains/debug-types.ts(22,19): error TS1005: ',' expected.
src/documentation/analysis/CodeAnalyzer.ts(7,35): error TS1109: Expression expected.
src/documentation/analysis/CodeAnalyzer.ts(7,59): error TS1109: Expression expected.
src/documentation/analysis/CodeAnalyzer.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/core/DocErrorHandler.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/core/DocErrorHandler.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/core/DocErrorHandler.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/core/DocTransitionGuard.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/core/DocTransitionGuard.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/core/DocTransitionGuard.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/states/DeployingStateHandler.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/states/DeployingStateHandler.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/states/DeployingStateHandler.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/states/GeneratingStateHandler.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/states/GeneratingStateHandler.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/states/GeneratingStateHandler.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/states/MonitoringStateHandler.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/states/MonitoringStateHandler.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/states/MonitoringStateHandler.ts(7,67): error TS1005: ':' expected.
src/documentation/infrastructure/states/TemplateLoadingStateHandler.ts(7,35): error TS1109: Expression expected.
src/documentation/infrastructure/states/TemplateLoadingStateHandler.ts(7,59): error TS1109: Expression expected.
src/documentation/infrastructure/states/TemplateLoadingStateHandler.ts(7,67): error TS1005: ':' expected.
src/documentation/patterns/PatternClassifier.ts(7,35): error TS1109: Expression expected.
src/documentation/patterns/PatternClassifier.ts(7,59): error TS1109: Expression expected.
src/documentation/patterns/PatternClassifier.ts(7,67): error TS1005: ':' expected.
src/documentation/storage/VectorEmbeddings.ts(7,35): error TS1109: Expression expected.
src/documentation/storage/VectorEmbeddings.ts(7,59): error TS1109: Expression expected.
src/documentation/storage/VectorEmbeddings.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/blue-green-engineTypes.ts(9,22): error TS1005: '{' expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/blue-green-engineTypes.ts(9,42): error TS1005: ';' expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineCore.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineCore.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineCore.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineStateMachine.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineStateMachine.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine-fsm/BlueGreenEngineStateMachine.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/engines/blue-green-engine.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/engines/blue-green-engine.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/health/health-validators.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/health/health-validators.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/health/health-validators.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/pipeline-orchestratorTypes.ts(9,26): error TS1005: '{' expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/pipeline-orchestratorTypes.ts(9,46): error TS1005: ';' expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorCore.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorCore.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorCore.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorStateMachine.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorStateMachine.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator-fsm/PipelineOrchestratorStateMachine.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/pipelines/pipeline-orchestrator.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/strategies/deployment-strategies.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/strategies/deployment-strategies.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/strategies/deployment-strategies.ts(7,67): error TS1005: ':' expected.
src/domains/deployment-orchestration/utils/deployment-utils.ts(7,35): error TS1109: Expression expected.
src/domains/deployment-orchestration/utils/deployment-utils.ts(7,59): error TS1109: Expression expected.
src/domains/deployment-orchestration/utils/deployment-utils.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/core/ISO27001ErrorHandler.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/core/ISO27001ErrorHandler.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/core/ISO27001ErrorHandler.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/core/ISO27001TransitionGuard.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/core/ISO27001TransitionGuard.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/core/ISO27001TransitionGuard.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/states/AssessmentStateHandler.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/states/AssessmentStateHandler.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/states/AssessmentStateHandler.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/states/InitializationStateHandler.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/states/InitializationStateHandler.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/states/InitializationStateHandler.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/states/ReportingStateHandler.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/states/ReportingStateHandler.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/states/ReportingStateHandler.ts(7,67): error TS1005: ':' expected.
src/domains/ec/frameworks/states/ValidationStateHandler.ts(7,35): error TS1109: Expression expected.
src/domains/ec/frameworks/states/ValidationStateHandler.ts(7,59): error TS1109: Expression expected.
src/domains/ec/frameworks/states/ValidationStateHandler.ts(7,67): error TS1005: ':' expected.
src/domains/ec/types.ts(22,19): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(54,7): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(54,52): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(57,7): error TS1137: Expression or comma expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(134,9): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(226,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(227,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(228,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(229,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(230,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(240,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(265,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(266,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(267,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(268,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateComplianceValidation.ts(278,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateDataExtraction.ts(92,9): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateDataExtraction.ts(93,7): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateDataExtraction.ts(106,9): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateDataExtraction.ts(107,7): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(55,7): error TS1005: ')' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(58,9): error TS1003: Identifier expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(58,17): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(59,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(60,5): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(65,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(70,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(70,36): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(70,64): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(71,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(71,35): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(72,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(72,43): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(73,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(73,28): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(74,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(74,33): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(75,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(75,26): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(81,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(81,11): error TS1434: Unexpected keyword or identifier.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(81,43): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(81,71): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(81,85): error TS1109: Expression expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(83,16): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(83,39): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(83,41): error TS1136: Property assignment expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(100,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(105,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(105,28): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(105,42): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(105,70): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(106,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(110,6): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(112,9): error TS1005: ':' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(118,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(124,17): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(124,45): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(131,19): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(131,47): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(133,12): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(133,36): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(139,26): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(139,54): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(139,56): error TS1434: Unexpected keyword or identifier.
src/domains/quality-gates/compliance/security-fsm/SecurityStateInitial.ts(146,1): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(122,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(123,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(124,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(125,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(126,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(138,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(139,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(140,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(141,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(142,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(154,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(155,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(156,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(157,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(158,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(170,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(171,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(172,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(173,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(174,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateReportGeneration.ts(247,3): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(122,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(124,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(125,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(126,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(129,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(130,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(131,7): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(138,56): error TS1144: '{' or ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(138,67): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(138,93): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(153,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(153,38): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(153,44): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(153,46): error TS1434: Unexpected keyword or identifier.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(175,3): error TS1128: Declaration or statement expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(175,31): error TS1005: ',' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(175,37): error TS1005: ';' expected.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(175,39): error TS1434: Unexpected keyword or identifier.
src/domains/quality-gates/compliance/security-fsm/SecurityStateVulnerabilityAnalysis.ts(191,3): error TS1128: Declaration or statement expected.
